"","ds","country","polygon_source","polygon_id","polygon_name","all_day_bing_tiles_visited_relative_change","all_day_ratio_single_tile_users","baseline_name","baseline_type"
"216",2020-10-02,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.0135,0.16331,"full_february","DAY_OF_WEEK"
"217",2020-10-03,"GEO","GADM","GEO.12.1_1","Tbilisi",0.03436,0.18531,"full_february","DAY_OF_WEEK"
"218",2020-10-04,"GEO","GADM","GEO.12.1_1","Tbilisi",0.03735,0.21449,"full_february","DAY_OF_WEEK"
"219",2020-10-05,"GEO","GADM","GEO.12.1_1","Tbilisi",0.00145,0.17046,"full_february","DAY_OF_WEEK"
"220",2020-10-06,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.03815,0.18526,"full_february","DAY_OF_WEEK"
"221",2020-10-07,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.0067,0.16649,"full_february","DAY_OF_WEEK"
"222",2020-10-08,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.00316,0.16384,"full_february","DAY_OF_WEEK"
"223",2020-10-09,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.01628,0.1603,"full_february","DAY_OF_WEEK"
"224",2020-10-10,"GEO","GADM","GEO.12.1_1","Tbilisi",0.03262,0.18999,"full_february","DAY_OF_WEEK"
"225",2020-10-11,"GEO","GADM","GEO.12.1_1","Tbilisi",0.03291,0.21519,"full_february","DAY_OF_WEEK"
"226",2020-10-12,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.00977,0.16786,"full_february","DAY_OF_WEEK"
"227",2020-10-13,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.00429,0.16747,"full_february","DAY_OF_WEEK"
"228",2020-10-14,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.08733,0.20044,"full_february","DAY_OF_WEEK"
"229",2020-10-15,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.03453,0.16994,"full_february","DAY_OF_WEEK"
"230",2020-10-16,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.04013,0.17716,"full_february","DAY_OF_WEEK"
"231",2020-10-17,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.01565,0.20482,"full_february","DAY_OF_WEEK"
"232",2020-10-18,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.00446,0.23041,"full_february","DAY_OF_WEEK"
"233",2020-10-19,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.05433,0.18415,"full_february","DAY_OF_WEEK"
"234",2020-10-20,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.09247,0.20634,"full_february","DAY_OF_WEEK"
"235",2020-10-21,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.09655,0.20765,"full_february","DAY_OF_WEEK"
"236",2020-10-22,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.10438,0.20787,"full_february","DAY_OF_WEEK"
"237",2020-10-23,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.09544,0.19558,"full_february","DAY_OF_WEEK"
"238",2020-10-24,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.04273,0.21573,"full_february","DAY_OF_WEEK"
"239",2020-10-25,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.02289,0.23947,"full_february","DAY_OF_WEEK"
"240",2020-10-26,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.09566,0.19843,"full_february","DAY_OF_WEEK"
"241",2020-10-27,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.09254,0.20584,"full_february","DAY_OF_WEEK"
"242",2020-10-28,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.09907,0.21321,"full_february","DAY_OF_WEEK"
"243",2020-10-29,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.08659,0.20675,"full_february","DAY_OF_WEEK"
"244",2020-10-30,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.07568,0.19637,"full_february","DAY_OF_WEEK"
"245",2020-10-31,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.03573,0.18294,"full_february","DAY_OF_WEEK"
"246",2020-11-01,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.07115,0.2441,"full_february","DAY_OF_WEEK"
"247",2020-11-02,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.11137,0.21674,"full_february","DAY_OF_WEEK"
"248",2020-11-03,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.12669,0.22462,"full_february","DAY_OF_WEEK"
"249",2020-11-04,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.12176,0.21799,"full_february","DAY_OF_WEEK"
"250",2020-11-05,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.11867,0.21997,"full_february","DAY_OF_WEEK"
"251",2020-11-06,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.14795,0.23588,"full_february","DAY_OF_WEEK"
"252",2020-11-07,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.12857,0.25956,"full_february","DAY_OF_WEEK"
"253",2020-11-08,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.10949,0.28376,"full_february","DAY_OF_WEEK"
"254",2020-11-09,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.10357,0.22403,"full_february","DAY_OF_WEEK"
"255",2020-11-10,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.13752,0.24037,"full_february","DAY_OF_WEEK"
"256",2020-11-11,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.16433,0.24439,"full_february","DAY_OF_WEEK"
"257",2020-11-12,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.17726,0.24865,"full_february","DAY_OF_WEEK"
"258",2020-11-13,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.189,0.24276,"full_february","DAY_OF_WEEK"
"259",2020-11-14,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.14312,0.25788,"full_february","DAY_OF_WEEK"
"260",2020-11-15,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.12526,0.27763,"full_february","DAY_OF_WEEK"
"261",2020-11-16,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.17432,0.24291,"full_february","DAY_OF_WEEK"
"262",2020-11-17,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.1596,0.24321,"full_february","DAY_OF_WEEK"
"263",2020-11-18,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.18316,0.26368,"full_february","DAY_OF_WEEK"
"264",2020-11-19,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.21981,0.28014,"full_february","DAY_OF_WEEK"
"265",2020-11-20,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.19632,0.26127,"full_february","DAY_OF_WEEK"
"266",2020-11-21,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.10383,0.25014,"full_february","DAY_OF_WEEK"
"267",2020-11-22,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.049,0.2631,"full_february","DAY_OF_WEEK"
"268",2020-11-23,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.28636,0.28766,"full_february","DAY_OF_WEEK"
"269",2020-11-24,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.17044,0.24596,"full_february","DAY_OF_WEEK"
"270",2020-11-25,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.1907,0.26524,"full_february","DAY_OF_WEEK"
"271",2020-11-26,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.15909,0.24724,"full_february","DAY_OF_WEEK"
"272",2020-11-27,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.06248,0.21201,"full_february","DAY_OF_WEEK"
"273",2020-11-28,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.20406,0.29512,"full_february","DAY_OF_WEEK"
"274",2020-11-29,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.27242,0.35193,"full_february","DAY_OF_WEEK"
"275",2020-11-30,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.25424,0.31021,"full_february","DAY_OF_WEEK"
"276",2020-12-01,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.23384,0.30531,"full_february","DAY_OF_WEEK"
"277",2020-12-02,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.21805,0.28873,"full_february","DAY_OF_WEEK"
"278",2020-12-03,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.2486,0.30667,"full_february","DAY_OF_WEEK"
"279",2020-12-04,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.24554,0.29662,"full_february","DAY_OF_WEEK"
"280",2020-12-05,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.25498,0.33443,"full_february","DAY_OF_WEEK"
"281",2020-12-06,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.30412,0.38467,"full_february","DAY_OF_WEEK"
"282",2020-12-07,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.25759,0.32443,"full_february","DAY_OF_WEEK"
"283",2020-12-08,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.25329,0.31533,"full_february","DAY_OF_WEEK"
"284",2020-12-09,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.25247,0.31988,"full_february","DAY_OF_WEEK"
"285",2020-12-10,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.25834,0.313,"full_february","DAY_OF_WEEK"
"286",2020-12-11,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.2585,0.31425,"full_february","DAY_OF_WEEK"
"287",2020-12-12,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.23693,0.3221,"full_february","DAY_OF_WEEK"
"288",2020-12-13,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.20642,0.32894,"full_february","DAY_OF_WEEK"
"289",2020-12-14,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.21542,0.2935,"full_february","DAY_OF_WEEK"
"290",2020-12-15,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.20701,0.29932,"full_february","DAY_OF_WEEK"
"291",2020-12-16,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.20285,0.29424,"full_february","DAY_OF_WEEK"
"292",2020-12-17,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.22068,0.29026,"full_february","DAY_OF_WEEK"
"293",2020-12-18,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.1898,0.27713,"full_february","DAY_OF_WEEK"
"294",2020-12-19,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.18284,0.29978,"full_february","DAY_OF_WEEK"
"295",2020-12-20,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.17717,0.31327,"full_february","DAY_OF_WEEK"
"296",2020-12-21,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.16188,0.2673,"full_february","DAY_OF_WEEK"
"297",2020-12-22,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.18991,0.28104,"full_february","DAY_OF_WEEK"
"298",2020-12-23,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.17686,0.29863,"full_february","DAY_OF_WEEK"
"299",2020-12-24,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.11586,0.26486,"full_february","DAY_OF_WEEK"
"300",2020-12-25,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.06865,0.23714,"full_february","DAY_OF_WEEK"
"301",2020-12-26,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.02755,0.24982,"full_february","DAY_OF_WEEK"
"302",2020-12-27,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.0159,0.26309,"full_february","DAY_OF_WEEK"
"303",2020-12-28,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.03873,0.23006,"full_february","DAY_OF_WEEK"
"304",2020-12-29,"GEO","GADM","GEO.12.1_1","Tbilisi",0.00787,0.21911,"full_february","DAY_OF_WEEK"
"305",2020-12-30,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.00962,0.23015,"full_february","DAY_OF_WEEK"
"306",2020-12-31,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.15119,0.26591,"full_february","DAY_OF_WEEK"
"307",2021-01-01,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.36908,0.32172,"full_february","DAY_OF_WEEK"
"308",2021-01-02,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.35003,0.314,"full_february","DAY_OF_WEEK"
"309",2021-01-03,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.28158,0.33518,"full_february","DAY_OF_WEEK"
"310",2021-01-04,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.32249,0.31577,"full_february","DAY_OF_WEEK"
"311",2021-01-05,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.2934,0.30706,"full_february","DAY_OF_WEEK"
"312",2021-01-06,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.25331,0.29222,"full_february","DAY_OF_WEEK"
"313",2021-01-07,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.31434,0.31053,"full_february","DAY_OF_WEEK"
"314",2021-01-08,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.29232,0.29933,"full_february","DAY_OF_WEEK"
"315",2021-01-09,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.22041,0.29474,"full_february","DAY_OF_WEEK"
"316",2021-01-10,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.19642,0.30718,"full_february","DAY_OF_WEEK"
"317",2021-01-11,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.21389,0.2823,"full_february","DAY_OF_WEEK"
"318",2021-01-12,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.21538,0.28023,"full_february","DAY_OF_WEEK"
"319",2021-01-13,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.18879,0.26461,"full_february","DAY_OF_WEEK"
"320",2021-01-14,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.27572,0.27515,"full_february","DAY_OF_WEEK"
"321",2021-01-15,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.26146,0.28551,"full_february","DAY_OF_WEEK"
"322",2021-01-16,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.21835,0.29493,"full_february","DAY_OF_WEEK"
"323",2021-01-17,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.19491,0.30942,"full_february","DAY_OF_WEEK"
"324",2021-01-18,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.18726,0.27184,"full_february","DAY_OF_WEEK"
"325",2021-01-19,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.27865,0.28942,"full_february","DAY_OF_WEEK"
"326",2021-01-20,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.17419,0.26585,"full_february","DAY_OF_WEEK"
"327",2021-01-21,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.1826,0.27806,"full_february","DAY_OF_WEEK"
"328",2021-01-22,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.16654,0.25537,"full_february","DAY_OF_WEEK"
"329",2021-01-23,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.14892,0.27159,"full_february","DAY_OF_WEEK"
"330",2021-01-24,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.1595,0.29609,"full_february","DAY_OF_WEEK"
"331",2021-01-25,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.14612,0.25561,"full_february","DAY_OF_WEEK"
"332",2021-01-26,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.1383,0.25223,"full_february","DAY_OF_WEEK"
"333",2021-01-27,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.14579,0.24756,"full_february","DAY_OF_WEEK"
"334",2021-01-28,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.16766,0.25741,"full_february","DAY_OF_WEEK"
"335",2021-01-29,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.15486,0.24861,"full_february","DAY_OF_WEEK"
"336",2021-01-30,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.15774,0.27195,"full_february","DAY_OF_WEEK"
"337",2021-01-31,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.1655,0.29242,"full_february","DAY_OF_WEEK"
"338",2021-02-01,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.07021,0.22238,"full_february","DAY_OF_WEEK"
"339",2021-02-02,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.05159,0.21846,"full_february","DAY_OF_WEEK"
"340",2021-02-03,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.07421,0.22274,"full_february","DAY_OF_WEEK"
"341",2021-02-04,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.10165,0.2264,"full_february","DAY_OF_WEEK"
"342",2021-02-05,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.12854,0.24607,"full_february","DAY_OF_WEEK"
"343",2021-02-06,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.15171,0.26373,"full_february","DAY_OF_WEEK"
"344",2021-02-07,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.18342,0.2995,"full_february","DAY_OF_WEEK"
"345",2021-02-08,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.09176,0.20678,"full_february","DAY_OF_WEEK"
"346",2021-02-09,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.10117,0.21614,"full_february","DAY_OF_WEEK"
"347",2021-02-10,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.10612,0.19786,"full_february","DAY_OF_WEEK"
"348",2021-02-11,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.09148,0.19611,"full_february","DAY_OF_WEEK"
"349",2021-02-12,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.0589,0.18412,"full_february","DAY_OF_WEEK"
"350",2021-02-13,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.14529,0.27281,"full_february","DAY_OF_WEEK"
"351",2021-02-14,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.14597,0.28933,"full_february","DAY_OF_WEEK"
"352",2021-02-15,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.03325,0.17282,"full_february","DAY_OF_WEEK"
"353",2021-02-16,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.09906,0.22103,"full_february","DAY_OF_WEEK"
"354",2021-02-17,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.15265,0.2313,"full_february","DAY_OF_WEEK"
"355",2021-02-18,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.17169,0.23324,"full_february","DAY_OF_WEEK"
"356",2021-02-19,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.1294,0.20893,"full_february","DAY_OF_WEEK"
"357",2021-02-20,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.21939,0.29339,"full_february","DAY_OF_WEEK"
"358",2021-02-21,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.24791,0.32756,"full_february","DAY_OF_WEEK"
"359",2021-02-22,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.08619,0.1995,"full_february","DAY_OF_WEEK"
"360",2021-02-23,"GEO","GADM","GEO.12.1_1","Tbilisi",-0.11877,0.22777,"full_february","DAY_OF_WEEK"
"361",2020-03-01,"GEO","GADM","GEO.2.1_1","Batumi",-0.16105,0.24181,"full_february","DAY_OF_WEEK"
"362",2020-03-02,"GEO","GADM","GEO.2.1_1","Batumi",-0.02041,0.15401,"full_february","DAY_OF_WEEK"
"363",2020-03-03,"GEO","GADM","GEO.2.1_1","Batumi",0.06572,0.15157,"full_february","DAY_OF_WEEK"
"364",2020-03-04,"GEO","GADM","GEO.2.1_1","Batumi",0.03197,0.13657,"full_february","DAY_OF_WEEK"
"365",2020-03-05,"GEO","GADM","GEO.2.1_1","Batumi",-0.00285,0.13981,"full_february","DAY_OF_WEEK"
"366",2020-03-06,"GEO","GADM","GEO.2.1_1","Batumi",0.02851,0.1413,"full_february","DAY_OF_WEEK"
"367",2020-03-07,"GEO","GADM","GEO.2.1_1","Batumi",0.05738,0.17037,"full_february","DAY_OF_WEEK"
"368",2020-03-08,"GEO","GADM","GEO.2.1_1","Batumi",0.0995,0.16035,"full_february","DAY_OF_WEEK"
"369",2020-03-09,"GEO","GADM","GEO.2.1_1","Batumi",0.03619,0.1356,"full_february","DAY_OF_WEEK"
"370",2020-03-10,"GEO","GADM","GEO.2.1_1","Batumi",0.08473,0.14427,"full_february","DAY_OF_WEEK"
"371",2020-03-11,"GEO","GADM","GEO.2.1_1","Batumi",0.01895,0.15171,"full_february","DAY_OF_WEEK"
"372",2020-03-12,"GEO","GADM","GEO.2.1_1","Batumi",-0.05932,0.16846,"full_february","DAY_OF_WEEK"
"373",2020-03-13,"GEO","GADM","GEO.2.1_1","Batumi",-0.04949,0.17089,"full_february","DAY_OF_WEEK"
"374",2020-03-14,"GEO","GADM","GEO.2.1_1","Batumi",-0.04555,0.2091,"full_february","DAY_OF_WEEK"
"375",2020-03-15,"GEO","GADM","GEO.2.1_1","Batumi",-0.06345,0.22323,"full_february","DAY_OF_WEEK"
"376",2020-03-16,"GEO","GADM","GEO.2.1_1","Batumi",-0.19813,0.23531,"full_february","DAY_OF_WEEK"
"377",2020-03-17,"GEO","GADM","GEO.2.1_1","Batumi",-0.14944,0.24262,"full_february","DAY_OF_WEEK"
"378",2020-03-18,"GEO","GADM","GEO.2.1_1","Batumi",-0.23098,0.2648,"full_february","DAY_OF_WEEK"
"379",2020-03-19,"GEO","GADM","GEO.2.1_1","Batumi",-0.29751,0.29069,"full_february","DAY_OF_WEEK"
"380",2020-03-20,"GEO","GADM","GEO.2.1_1","Batumi",-0.28085,0.29114,"full_february","DAY_OF_WEEK"
"381",2020-03-21,"GEO","GADM","GEO.2.1_1","Batumi",-0.26537,0.31778,"full_february","DAY_OF_WEEK"
"382",2020-03-22,"GEO","GADM","GEO.2.1_1","Batumi",-0.31682,0.33937,"full_february","DAY_OF_WEEK"
"383",2020-03-23,"GEO","GADM","GEO.2.1_1","Batumi",-0.34958,0.30024,"full_february","DAY_OF_WEEK"
"384",2020-03-24,"GEO","GADM","GEO.2.1_1","Batumi",-0.33772,0.33802,"full_february","DAY_OF_WEEK"
"385",2020-03-25,"GEO","GADM","GEO.2.1_1","Batumi",-0.40691,0.34554,"full_february","DAY_OF_WEEK"
"386",2020-03-26,"GEO","GADM","GEO.2.1_1","Batumi",-0.45002,0.36,"full_february","DAY_OF_WEEK"
"387",2020-03-27,"GEO","GADM","GEO.2.1_1","Batumi",-0.37473,0.33111,"full_february","DAY_OF_WEEK"
"388",2020-03-28,"GEO","GADM","GEO.2.1_1","Batumi",-0.35222,0.35386,"full_february","DAY_OF_WEEK"
"389",2020-03-29,"GEO","GADM","GEO.2.1_1","Batumi",-0.40618,0.39875,"full_february","DAY_OF_WEEK"
"390",2020-03-30,"GEO","GADM","GEO.2.1_1","Batumi",-0.4596,0.37842,"full_february","DAY_OF_WEEK"
"391",2020-03-31,"GEO","GADM","GEO.2.1_1","Batumi",-0.39536,0.36878,"full_february","DAY_OF_WEEK"
"392",2020-04-01,"GEO","GADM","GEO.2.1_1","Batumi",-0.478,0.39176,"full_february","DAY_OF_WEEK"
"393",2020-04-02,"GEO","GADM","GEO.2.1_1","Batumi",-0.51594,0.40989,"full_february","DAY_OF_WEEK"
"394",2020-04-03,"GEO","GADM","GEO.2.1_1","Batumi",-0.45704,0.37166,"full_february","DAY_OF_WEEK"
"395",2020-04-04,"GEO","GADM","GEO.2.1_1","Batumi",-0.42822,0.38043,"full_february","DAY_OF_WEEK"
"396",2020-04-05,"GEO","GADM","GEO.2.1_1","Batumi",-0.43478,0.39486,"full_february","DAY_OF_WEEK"
"397",2020-04-06,"GEO","GADM","GEO.2.1_1","Batumi",-0.48172,0.3898,"full_february","DAY_OF_WEEK"
"398",2020-04-07,"GEO","GADM","GEO.2.1_1","Batumi",-0.46752,0.40105,"full_february","DAY_OF_WEEK"
"399",2020-04-08,"GEO","GADM","GEO.2.1_1","Batumi",-0.44101,0.36267,"full_february","DAY_OF_WEEK"
"400",2020-04-09,"GEO","GADM","GEO.2.1_1","Batumi",-0.51817,0.40764,"full_february","DAY_OF_WEEK"
"401",2020-04-10,"GEO","GADM","GEO.2.1_1","Batumi",-0.48361,0.39223,"full_february","DAY_OF_WEEK"
"402",2020-04-11,"GEO","GADM","GEO.2.1_1","Batumi",-0.42636,0.37149,"full_february","DAY_OF_WEEK"
"403",2020-04-12,"GEO","GADM","GEO.2.1_1","Batumi",-0.44839,0.40055,"full_february","DAY_OF_WEEK"
"404",2020-04-13,"GEO","GADM","GEO.2.1_1","Batumi",-0.42645,0.34466,"full_february","DAY_OF_WEEK"
"405",2020-04-14,"GEO","GADM","GEO.2.1_1","Batumi",-0.37034,0.31915,"full_february","DAY_OF_WEEK"
"406",2020-04-15,"GEO","GADM","GEO.2.1_1","Batumi",-0.35468,0.3342,"full_february","DAY_OF_WEEK"
"407",2020-04-16,"GEO","GADM","GEO.2.1_1","Batumi",-0.56378,0.42807,"full_february","DAY_OF_WEEK"
"408",2020-04-17,"GEO","GADM","GEO.2.1_1","Batumi",-0.57196,0.41134,"full_february","DAY_OF_WEEK"
"409",2020-04-18,"GEO","GADM","GEO.2.1_1","Batumi",-0.6009,0.44814,"full_february","DAY_OF_WEEK"
"410",2020-04-19,"GEO","GADM","GEO.2.1_1","Batumi",-0.58065,0.42613,"full_february","DAY_OF_WEEK"
"411",2020-04-20,"GEO","GADM","GEO.2.1_1","Batumi",-0.6248,0.42757,"full_february","DAY_OF_WEEK"
"412",2020-04-21,"GEO","GADM","GEO.2.1_1","Batumi",-0.69142,0.52652,"full_february","DAY_OF_WEEK"
"413",2020-04-22,"GEO","GADM","GEO.2.1_1","Batumi",-0.64851,0.49241,"full_february","DAY_OF_WEEK"
"414",2020-04-23,"GEO","GADM","GEO.2.1_1","Batumi",-0.6449,0.46243,"full_february","DAY_OF_WEEK"
"415",2020-04-24,"GEO","GADM","GEO.2.1_1","Batumi",-0.55643,0.40028,"full_february","DAY_OF_WEEK"
"416",2020-04-25,"GEO","GADM","GEO.2.1_1","Batumi",-0.57746,0.45349,"full_february","DAY_OF_WEEK"
"417",2020-04-26,"GEO","GADM","GEO.2.1_1","Batumi",-0.52803,0.40163,"full_february","DAY_OF_WEEK"
"418",2020-04-27,"GEO","GADM","GEO.2.1_1","Batumi",-0.31161,0.29068,"full_february","DAY_OF_WEEK"
"419",2020-04-28,"GEO","GADM","GEO.2.1_1","Batumi",-0.2495,0.29092,"full_february","DAY_OF_WEEK"
"420",2020-04-29,"GEO","GADM","GEO.2.1_1","Batumi",-0.38509,0.30407,"full_february","DAY_OF_WEEK"
"421",2020-04-30,"GEO","GADM","GEO.2.1_1","Batumi",-0.42136,0.30856,"full_february","DAY_OF_WEEK"
"422",2020-05-01,"GEO","GADM","GEO.2.1_1","Batumi",-0.42022,0.32222,"full_february","DAY_OF_WEEK"
"423",2020-05-02,"GEO","GADM","GEO.2.1_1","Batumi",-0.37308,0.32217,"full_february","DAY_OF_WEEK"
"424",2020-05-03,"GEO","GADM","GEO.2.1_1","Batumi",-0.34212,0.31265,"full_february","DAY_OF_WEEK"
"425",2020-05-04,"GEO","GADM","GEO.2.1_1","Batumi",-0.4048,0.31553,"full_february","DAY_OF_WEEK"
"426",2020-05-05,"GEO","GADM","GEO.2.1_1","Batumi",-0.33003,0.31071,"full_february","DAY_OF_WEEK"
"427",2020-05-06,"GEO","GADM","GEO.2.1_1","Batumi",-0.43811,0.36878,"full_february","DAY_OF_WEEK"
"428",2020-05-07,"GEO","GADM","GEO.2.1_1","Batumi",-0.34503,0.28349,"full_february","DAY_OF_WEEK"
"429",2020-05-08,"GEO","GADM","GEO.2.1_1","Batumi",-0.39754,0.35716,"full_february","DAY_OF_WEEK"
"430",2020-05-09,"GEO","GADM","GEO.2.1_1","Batumi",-0.32307,0.32479,"full_february","DAY_OF_WEEK"
"431",2020-05-10,"GEO","GADM","GEO.2.1_1","Batumi",-0.33423,0.32877,"full_february","DAY_OF_WEEK"
